;REGIAO;RENDA;ACESSO À INTERNET PRÓPRIO DOMICILIO;VIA 3G OU 4G;DISCADA OU LINHA TELEFONICA;BANDA LARGA;MICROCOMPUTADOR;MICROCOMPUTADOR PARA INTERNET
149227;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149228;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149229;Centro-Oeste;de 0,5 a 1 SM;;;;;;
149230;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149231;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149232;Centro-Oeste;;;;;;;
149233;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149234;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
149235;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149236;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149237;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149238;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149239;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
149240;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149241;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149242;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149243;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149244;Centro-Oeste;;;;;;;
149245;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149246;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149247;Centro-Oeste;;;;;;;
149248;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149249;Centro-Oeste;;;;;;;
149250;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149251;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149252;Centro-Oeste;;;;;;;
149253;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149254;Centro-Oeste;;;;;;;
149255;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
149256;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149257;Centro-Oeste;;;;;;;
149258;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149259;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149260;Centro-Oeste;;;;;;;
149261;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149262;Centro-Oeste;;;;;;;
149263;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149264;Centro-Oeste;;;;;;;
149265;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149266;Centro-Oeste;;;;;;;
149267;Centro-Oeste;;;;;;;
149268;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149269;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149270;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149271;Centro-Oeste;;;;;;;
149272;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149273;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149274;Centro-Oeste;;;;;;;
149275;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
149276;Centro-Oeste;;;;;;;
149277;Centro-Oeste;;;;;;;
149278;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149279;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
149280;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149281;Centro-Oeste;Não Disponível;2.0;Sim;Não;Sim;Sim;Sim
149282;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Sim;Sim
149283;Centro-Oeste;Não Disponível;2.0;Sim;Não;Sim;Sim;Sim
149284;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149285;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149286;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149287;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
149288;Centro-Oeste;;;;;;;
149289;Centro-Oeste;;;;;;;
149290;Centro-Oeste;;;;;;;
149291;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149292;Centro-Oeste;;;;;;;
149293;Centro-Oeste;;;;;;;
149294;Centro-Oeste;;;;;;;
149295;Centro-Oeste;;;;;;;
149296;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149297;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149298;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149299;Centro-Oeste;;;;;;;
149300;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149301;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149302;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149303;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149304;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149305;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149306;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149307;Centro-Oeste;Sem Rendimento;2.0;Sim;Não;Sim;Sim;Sim
149308;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
149309;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149310;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149311;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149312;Centro-Oeste;Não Disponível;4.0;;;;Sim;Não
149313;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
149314;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149315;Centro-Oeste;Não Disponível;2.0;Sim;Não;Não;Não;
149316;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149317;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149318;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149319;Centro-Oeste;;;;;;;
149320;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149321;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149322;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
149323;Centro-Oeste;;;;;;;
149324;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149325;Centro-Oeste;Sem Rendimento;4.0;;;;Sim;Não
149326;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149327;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149328;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149329;Centro-Oeste;;;;;;;
149330;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149331;Centro-Oeste;Sem Rendimento;2.0;Sim;Não;Sim;Não;
149332;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149333;Centro-Oeste;;;;;;;
149334;Centro-Oeste;;;;;;;
149335;Centro-Oeste;;;;;;;
149336;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149337;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
149338;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
149339;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Sim;Sim;Sim
149340;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149341;Centro-Oeste;;;;;;;
149342;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149343;Centro-Oeste;;;;;;;
149344;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
149345;Centro-Oeste;;;;;;;
149346;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149347;Centro-Oeste;;;;;;;
149348;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149349;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149350;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149351;Centro-Oeste;Não Disponível;4.0;;;;Não;
149352;Centro-Oeste;;;;;;;
149353;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149354;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149355;Centro-Oeste;;;;;;;
149356;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
149357;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149358;Centro-Oeste;;;;;;;
149359;Centro-Oeste;;;;;;;
149360;Centro-Oeste;;;;;;;
149361;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149362;Centro-Oeste;;;;;;;
149363;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149364;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Sim
149365;Centro-Oeste;;;;;;;
149366;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
149367;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149368;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
149369;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
149370;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149371;Centro-Oeste;;;;;;;
149372;Centro-Oeste;;;;;;;
149373;Centro-Oeste;;;;;;;
149374;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149375;Centro-Oeste;;;;;;;
149376;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149377;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
149378;Centro-Oeste;;;;;;;
149379;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149380;Centro-Oeste;;;;;;;
149381;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149382;Centro-Oeste;;;;;;;
149383;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149384;Centro-Oeste;;;;;;;
149385;Centro-Oeste;;;;;;;
149386;Centro-Oeste;;;;;;;
149387;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Sim
149388;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149389;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Sim
149390;Centro-Oeste;;;;;;;
149391;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149392;Centro-Oeste;;;;;;;
149393;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149394;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149395;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Sim;Sim
149396;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149397;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
149398;Centro-Oeste;;;;;;;
149399;Centro-Oeste;;;;;;;
149400;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149401;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
149402;Centro-Oeste;;;;;;;
149403;Centro-Oeste;;;;;;;
149404;Centro-Oeste;;;;;;;
149405;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Sim;Não;Sim;Sim
149406;Centro-Oeste;;;;;;;
149407;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Sim
149408;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149409;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
149410;Centro-Oeste;;;;;;;
149411;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149412;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
149413;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Não
149414;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149415;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149416;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Não;Sim;Sim
149417;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
149418;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149419;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
149420;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149421;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149422;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149423;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149424;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149425;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149426;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149427;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
149428;Centro-Oeste;;;;;;;
149429;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
149430;Centro-Oeste;;;;;;;
149431;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149432;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149433;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149434;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149435;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149436;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149437;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149438;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149439;Centro-Oeste;;;;;;;
149440;Centro-Oeste;;;;;;;
149441;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149442;Centro-Oeste;;;;;;;
149443;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149444;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149445;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149446;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149447;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
149448;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149449;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149450;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149451;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149452;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149453;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149454;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
149455;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149456;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
149457;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149458;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149459;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149460;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149461;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149462;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149463;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149464;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149465;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149466;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149467;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149468;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149469;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149470;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149471;Centro-Oeste;;;;;;;
149472;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149473;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149474;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149475;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149476;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
149477;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
149478;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149479;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149480;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149481;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
149482;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149483;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149484;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149485;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149486;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149487;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149488;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
149489;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149490;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149491;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149492;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149493;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149494;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149495;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149496;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149497;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149498;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
149499;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149500;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149501;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149502;Centro-Oeste;de 3 a 5 SM;4.0;;;;Sim;Não
149503;Centro-Oeste;;;;;;;
149504;Centro-Oeste;;;;;;;
149505;Centro-Oeste;;;;;;;
149506;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149507;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Sim;Sim;Sim;Sim
149508;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Sim;Sim;Sim;Sim
149509;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149510;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
149511;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Não;
149512;Centro-Oeste;;;;;;;
149513;Centro-Oeste;;;;;;;
149514;Centro-Oeste;;;;;;;
149515;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
149516;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149517;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
149518;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149519;Centro-Oeste;mais que 5 SM;2.0;Sim;Sim;Sim;Sim;Sim
149520;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149521;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149522;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149523;Centro-Oeste;mais que 5 SM;4.0;;;;Sim;Não
149524;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149525;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149526;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149527;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149528;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149529;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149530;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149531;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149532;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149533;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149534;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149535;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149536;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149537;Centro-Oeste;;;;;;;
149538;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149539;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149540;Centro-Oeste;;;;;;;
149541;Centro-Oeste;;;;;;;
149542;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149543;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149544;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
149545;Centro-Oeste;mais que 5 SM;4.0;;;;Sim;Não
149546;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149547;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149548;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149549;Centro-Oeste;;;;;;;
149550;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149551;Centro-Oeste;;;;;;;
149552;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
149553;Centro-Oeste;;;;;;;
149554;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149555;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149556;Centro-Oeste;;;;;;;
149557;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149558;Centro-Oeste;;;;;;;
149559;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
149560;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
149561;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
149562;Centro-Oeste;;;;;;;
149563;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149564;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149565;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149566;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
149567;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
149568;Centro-Oeste;;;;;;;
149569;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149570;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149571;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149572;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Sim;Não;
149573;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149574;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149575;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149576;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149577;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
149578;Centro-Oeste;;;;;;;
149579;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
149580;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149581;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
149582;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
149583;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Não;
149584;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149585;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
149586;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149587;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
149588;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
149589;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149590;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
149591;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
149592;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
149593;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
149594;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
149595;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
149596;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Sim;Sim;Não
149597;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Não
149598;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
